timestamp,machine_id,energy_consumption_kwh,compressed_air_usage,cooling_water_usage,power_peak_kw,energy_cost
2026-01-06 18:25:00,M03,37.74,13.94,11.68,67.29,85.17
2026-01-06 18:30:00,M03,27.78,15.1,17.01,52.51,78.5
2026-01-06 18:35:00,M02,30.69,16.54,16.81,56.41,74.69
2026-01-06 18:40:00,M03,34.64,17.04,18.66,67.13,33.77
2026-01-06 18:45:00,M04,37.31,18.92,16.24,48.15,131.43
2026-01-06 18:50:00,M01,35.73,18.89,11.4,65.67,30.67
2026-01-06 18:55:00,M01,36.18,16.0,17.69,54.23,77.78
2026-01-06 19:00:00,M04,41.84,24.81,9.58,55.71,102.16
2026-01-06 19:05:00,M03,34.51,25.12,15.56,40.81,136.99
2026-01-06 19:10:00,M02,42.9,14.26,14.53,54.31,139.1
2026-01-06 19:15:00,M01,41.39,25.59,19.05,64.72,107.07333333333332
2026-01-06 19:20:00,M01,30.91,21.97,12.67,59.21,75.04666666666667
2026-01-06 19:25:00,M04,36.71,10.4,14.5,62.125,43.02
2026-01-06 19:30:00,M02,41.32,12.63,12.5,53.19,106.81
2026-01-06 19:35:00,M02,35.79,10.09,15.43,52.07,56.15
2026-01-06 19:40:00,M03,26.78,15.3,14.2,57.59,593.8885908087076
2026-01-06 19:45:00,M02,38.18,18.380000000000003,14.78,51.67,114.06
2026-01-06 19:50:00,M01,45.51,12.92,20.1,53.93,127.67
2026-01-06 19:55:00,M02,33.92,26.67,16.63,66.13,32.43
2026-01-06 20:00:00,M04,47.93,18.23,13.29,68.54,98.16
2026-01-06 20:05:00,M03,33.83,18.53,12.26,56.83,50.12
2026-01-06 20:10:00,M03,29.02,21.76,13.62,67.98,131.8
2026-01-06 20:15:00,M04,32.64,18.195,17.63,64.66,135.55
2026-01-06 20:20:00,M02,30.8,26.83,13.59,51.57,103.65
2026-01-06 20:25:00,M04,33.09,18.16,14.0,75.6,89.45
2026-01-06 20:30:00,M01,37.06,15.36,12.34,47.8,60.65
2026-01-06 20:35:00,M03,41.19,20.43,14.04,54.05,146.92
2026-01-06 20:40:00,M01,32.620000000000005,25.0,14.59,65.95,141.8
2026-01-06 20:45:00,M02,33.6,20.49,12.36,60.82,93.3
2026-01-06 20:50:00,M03,28.85,24.94,13.96,59.54,95.10499999999999
2026-01-06 20:55:00,M04,42.67,11.5,14.254999999999999,64.19,96.91
2026-01-06 21:00:00,M04,24.3,22.31,14.51,62.55,41.95
2026-01-06 21:05:00,M04,38.5,22.37,13.445,57.16,137.62
2026-01-06 21:10:00,M03,35.535,23.6,15.2,55.39,145.75
2026-01-06 21:15:00,M02,29.91,22.74,13.16,54.58,73.74
2026-01-06 21:20:00,M04,31.605,20.39,12.38,61.09,80.89
2026-01-06 21:25:00,M02,33.83,9.89,9.38,79.27,65.31
2026-01-06 21:30:00,M04,24.71,11.0,14.84,72.13,109.1
2026-01-06 21:35:00,M01,28.18,13.09,14.25,45.73,147.21
2026-01-06 21:40:00,M01,32.254999999999995,18.07,13.42,72.72,67.71
2026-01-06 21:45:00,M03,42.22,19.43,11.12,50.5,96.27
2026-01-06 21:50:00,M04,38.65,20.15,10.84,47.01,121.00999999999999
2026-01-06 21:55:00,M02,45.03,21.57,18.75,70.25,145.75
2026-01-06 22:00:00,M04,39.44,21.5,15.04,54.19,94.11
2026-01-06 22:05:00,M03,37.33,32.11,17.24,63.36,107.17
2026-01-06 22:10:00,M04,33.5,20.93,16.93,60.81,83.58
2026-01-06 22:15:00,M04,42.59,19.52,10.04,70.15,30.76
2026-01-06 22:20:00,M03,35.16,19.22,21.84,66.83,85.72
2026-01-06 22:25:00,M02,39.865,19.01,14.51,70.17,123.28
2026-01-06 22:30:00,M02,34.7,22.71,13.46,60.63,43.24
2026-01-06 22:35:00,M01,36.33,16.42,12.725,61.07,593.8885908087076
2026-01-06 22:40:00,M03,33.7,12.4,24.28,73.89,132.27
2026-01-06 22:45:00,M02,32.51,9.89,14.44,51.19,136.72
2026-01-06 22:50:00,M01,29.07,19.18,12.03,62.75,61.06
2026-01-06 22:55:00,M01,31.32,14.06,14.46,49.61,69.18
2026-01-06 23:00:00,M01,26.38,15.440000000000001,11.0,48.76,146.27
2026-01-06 23:05:00,M02,36.63,16.97,14.536666666666667,66.06,46.5
2026-01-06 23:10:00,M03,32.24,16.3,15.49,60.67,137.78
2026-01-06 23:15:00,M04,37.98,17.95,13.04,67.11,116.96
2026-01-06 23:20:00,M02,33.04,23.53,14.633333333333333,56.67,34.81
2026-01-06 23:25:00,M02,34.45,19.13,14.73,51.72,44.4
2026-01-06 23:30:00,M01,32.71,16.82,11.92,58.27,63.23
2026-01-06 23:35:00,M04,26.81,17.23,11.28,67.63,47.05
2026-01-06 23:40:00,M04,45.1,30.07,15.31,66.58,90.18
2026-01-06 23:45:00,M01,33.65,19.84,14.4,72.03,148.36
2026-01-06 23:50:00,M01,39.715,20.35,17.08,59.26,68.45
2026-01-06 23:55:00,M02,40.12,17.34,15.27,54.04,48.36
2026-01-07 00:00:00,M01,45.78,19.41,26.78,59.14,91.17
2026-01-07 00:05:00,M02,27.72,22.93,17.89,45.22,36.15
2026-01-07 00:10:00,M02,39.78,20.0,17.7,53.14,139.76
2026-01-07 00:15:00,M03,28.01,19.51,18.14,62.26,47.45
2026-01-07 00:20:00,M04,32.69,26.57,14.14,64.09,49.24
2026-01-07 00:25:00,M04,29.41,23.67,11.43,50.0,68.59
2026-01-07 00:30:00,M03,35.52,26.2,18.15,60.09,52.49
2026-01-07 00:35:00,M04,28.31,19.59,8.72,68.15,112.52
2026-01-07 00:40:00,M01,26.87,18.77,17.75,61.09,55.99
2026-01-07 00:45:00,M01,34.89,24.29,15.46,56.24,125.59
2026-01-07 00:50:00,M04,39.35,21.27,20.09,42.93,60.23
2026-01-07 00:55:00,M03,46.24,15.19,12.8,55.71,34.0
2026-01-07 01:00:00,M03,33.88,16.86,14.49,44.7,116.29
2026-01-07 01:05:00,M02,31.23,19.09,10.22,55.99,49.23
2026-01-07 01:10:00,M01,42.42,20.93,9.76,61.51,39.95
2026-01-07 01:15:00,M03,38.24,24.81,12.39,58.75,63.47
2026-01-07 01:20:00,M02,33.52,18.43,15.96,58.84,72.31
2026-01-07 01:25:00,M03,37.445,22.3,17.65,62.42,52.83
2026-01-07 01:30:00,M02,32.37,22.045,16.93,55.24,107.49
2026-01-07 01:35:00,M03,36.65,22.61,17.485,57.16,125.08
2026-01-07 01:40:00,M04,35.4,21.060000000000002,15.13,42.88,66.91
2026-01-07 01:45:00,M01,36.12,22.4,19.54,65.85,70.62
2026-01-07 01:50:00,M02,25.22,25.66,14.465,52.9,66.36
2026-01-07 01:55:00,M04,31.41,20.85,10.94,48.91,101.0
2026-01-07 02:00:00,M03,36.14,22.92,17.32,57.52,142.18
2026-01-07 02:05:00,M01,24.99,19.9,15.5,44.72,83.31
2026-01-07 02:10:00,M01,33.88,17.4,15.17,54.43,96.72
2026-01-07 02:15:00,M03,42.29,20.9,16.32,63.41,108.08
2026-01-07 02:20:00,M04,33.52,24.12,15.15,59.14,32.77
2026-01-07 02:25:00,M02,31.79,21.86,12.0,53.3,45.75
2026-01-07 02:30:00,M01,29.22,10.89,18.83,64.14,50.72
2026-01-07 02:35:00,M02,38.87,26.23,18.19,51.94,102.53
2026-01-07 02:40:00,M02,26.04,23.16,17.23,53.71,76.27
2026-01-07 02:45:00,M04,22.72,21.805,10.51,46.06,110.84
2026-01-07 02:50:00,M02,38.8,15.19,12.75,71.43,114.86
2026-01-07 02:55:00,M01,29.665,20.5,14.04,49.56,60.7
2026-01-07 03:00:00,M03,32.54,16.7,13.24,65.6,44.11
2026-01-07 03:05:00,M02,43.14,24.08,16.97,68.155,27.52
2026-01-07 03:10:00,M02,35.46,21.3,14.94,64.88,126.45
2026-01-07 03:15:00,M02,38.69,20.9,13.07,64.09,29.3
2026-01-07 03:20:00,M03,30.835,22.43,16.3,63.99,26.98
2026-01-07 03:25:00,M01,30.11,19.08,15.5,54.28,112.67
2026-01-07 03:30:00,M01,39.04,20.92,13.58,54.835,112.83
2026-01-07 03:35:00,M02,27.49,21.415,10.85,63.3,135.12
2026-01-07 03:40:00,M01,43.99,16.26,18.04,55.39,84.29
2026-01-07 03:45:00,M01,42.36,23.53,14.0,59.05,38.66
2026-01-07 03:50:00,M01,40.14,22.49,9.81,73.43,50.38
2026-01-07 03:55:00,M03,29.13,20.92,15.99,53.94,80.94
2026-01-07 04:00:00,M02,39.22,21.93,18.17,54.92,63.56
2026-01-07 04:05:00,M02,29.73,25.7,14.71,59.32,65.845
2026-01-07 04:10:00,M04,43.18,19.49,13.13,66.92,68.13
2026-01-07 04:15:00,M02,32.23,18.51,13.87,53.269999999999996,52.39
2026-01-07 04:20:00,M04,37.17,14.58,9.46,63.82,27.63
2026-01-07 04:25:00,M04,27.82,19.9,24.17,58.1,51.43
2026-01-07 04:30:00,M04,33.71,19.57,14.38,46.76,68.68
2026-01-07 04:35:00,M01,37.92,19.53,16.5,82.44,47.54
2026-01-07 04:40:00,M04,25.26,10.69,16.12,60.49,59.42
2026-01-07 04:45:00,M02,33.45,16.05,15.72,47.22,75.42
2026-01-07 04:50:00,M01,30.26,19.79,11.73,70.265,83.33500000000001
2026-01-07 04:55:00,M04,24.71,28.24,17.24,59.41,91.25
2026-01-07 05:00:00,M03,30.05,18.48,13.07,56.77,146.09
2026-01-07 05:05:00,M04,38.23,20.97,13.67,71.02,122.67
2026-01-07 05:10:00,M04,40.03,16.61,16.77,48.11,72.35
2026-01-07 05:15:00,M04,35.38,18.85,16.86,55.87,82.56
2026-01-07 05:20:00,M02,31.94,19.54,10.47,61.24,43.42
2026-01-07 05:25:00,M01,22.6,21.09,13.34,58.09,131.25
2026-01-07 05:30:00,M02,44.76,14.68,15.78,59.525000000000006,131.65
2026-01-07 05:35:00,M01,44.57,22.39,14.95,61.83,117.76
2026-01-07 05:40:00,M03,31.01,26.09,16.44,54.935,138.18
2026-01-07 05:45:00,M03,26.94,24.74,15.28,53.1,69.79
2026-01-07 05:50:00,M04,28.53,18.02,18.8,51.81,67.47
2026-01-07 05:55:00,M04,41.79,26.57,18.54,56.85,99.42
2026-01-07 06:00:00,M04,29.04,22.53,13.06,71.1,118.62
2026-01-07 06:05:00,M02,28.05,21.45,7.94,57.81,80.89
2026-01-07 06:10:00,M04,33.35,20.015,16.8,63.87,81.07
2026-01-07 06:15:00,M04,27.27,17.5,17.21,52.04,83.84
2026-01-07 06:20:00,M04,33.91,17.2,17.59,43.6,47.23
2026-01-07 06:25:00,M03,51.37,17.78,14.93,72.31,56.42
2026-01-07 06:30:00,M03,44.45,15.99,13.65,62.91,61.04
2026-01-07 06:35:00,M03,52.05,15.39,12.5,56.23,118.18
2026-01-07 06:40:00,M01,29.1,26.5,16.56,52.99,78.43
2026-01-07 06:45:00,M01,35.42,23.12,16.44,72.96,84.21
2026-01-07 06:50:00,M01,38.52,14.63,17.15,59.5,22.45
2026-01-07 06:55:00,M03,44.66,22.8,17.77,65.06,33.66
2026-01-07 07:00:00,M03,37.25,22.63,19.26,59.31,20.12
2026-01-07 07:05:00,M01,60.73,16.225,19.69,54.47,24.55
2026-01-07 07:10:00,M03,43.53,19.75,10.78,61.370000000000005,593.8885908087076
2026-01-07 07:15:00,M04,36.28,20.78,12.0,65.08,131.52
2026-01-07 07:20:00,M01,33.49,17.82,11.63,58.94,68.86
2026-01-07 07:25:00,M01,29.33,21.31,15.18,65.17,130.36
2026-01-07 07:30:00,M01,33.849999999999994,21.77,13.96,67.05,32.66
2026-01-07 07:35:00,M01,38.37,21.29,19.2,65.065,130.78
2026-01-07 07:40:00,M04,33.38,23.07,9.09,56.43,68.42
2026-01-07 07:45:00,M01,39.83,12.78,20.71,63.08,79.27
2026-01-07 07:50:00,M04,35.26,20.14,11.215,61.0,56.28
2026-01-07 07:55:00,M03,40.8,19.65,13.96,63.43,87.79
2026-01-07 08:00:00,M01,41.29,18.66,16.7,57.64,57.44
2026-01-07 08:05:00,M02,34.01,23.77,12.46,59.86,138.32
2026-01-07 08:10:00,M04,29.99,23.43,13.34,61.6,38.67
2026-01-07 08:15:00,M02,38.85,19.24,10.78,65.09,68.65
2026-01-07 08:20:00,M02,45.72,18.04,10.79,54.16,78.03
2026-01-07 08:25:00,M01,40.49,22.95,17.08,40.97,103.63
2026-01-07 08:30:00,M02,30.79,19.88,15.87,51.1,32.65
2026-01-07 08:35:00,M02,38.27,15.0,13.81,59.65,136.99
2026-01-07 08:40:00,M01,36.08,20.94,7.88,52.78,149.75
2026-01-07 08:45:00,M02,33.08,22.6,14.76,44.02,90.66
2026-01-07 08:50:00,M01,32.91,16.04,7.67,74.06,33.39
2026-01-07 08:55:00,M02,38.21,18.99,15.45,55.53,593.8885908087076
2026-01-07 09:00:00,M03,37.92,19.55,14.35,60.44,144.21
2026-01-07 09:05:00,M02,34.13,21.4,5.89,63.96,89.72
2026-01-07 09:10:00,M04,33.84,21.15,13.78,65.51,135.26
2026-01-07 09:15:00,M04,41.25,13.01,15.75,49.83,94.125
2026-01-07 09:20:00,M04,47.24,18.49,17.35,46.24,52.99
2026-01-07 09:25:00,M02,35.04,22.62,14.91,66.29,121.47
2026-01-07 09:30:00,M03,42.08,18.47,10.27,45.61,36.3
2026-01-07 09:35:00,M04,43.8,16.1,15.98,51.75,92.725
2026-01-07 09:40:00,M03,38.79,18.05,17.23,40.88,149.15
2026-01-07 09:45:00,M03,31.33,14.93,18.45,61.67,51.09
2026-01-07 09:50:00,M03,32.14,23.24,10.75,57.64,85.58
2026-01-07 09:55:00,M04,38.59,23.11,16.6,59.395,45.67
2026-01-07 10:00:00,M02,38.66,12.91,11.64,67.77,119.26
2026-01-07 10:05:00,M01,35.35,17.5,7.9799999999999995,58.61,117.71
2026-01-07 10:10:00,M02,48.56,21.12,17.27,66.78,106.76
2026-01-07 10:15:00,M01,37.79,16.67,8.29,58.32,49.95
2026-01-07 10:20:00,M03,30.25,12.99,11.79,66.67,75.805
2026-01-07 10:25:00,M02,29.31,20.15,13.14,65.79,101.66
2026-01-07 10:30:00,M02,40.31,23.735,12.99,66.91,69.48
2026-01-07 10:35:00,M03,28.36,20.54,18.75,72.02,124.44
2026-01-07 10:40:00,M01,27.34,22.04,12.28,77.22,42.93
2026-01-07 10:45:00,M03,29.89,25.72,14.15,63.95,67.0
2026-01-07 10:50:00,M02,32.9,27.32,18.45,63.24,115.2
2026-01-07 10:55:00,M04,37.01,19.05,15.78,67.04,45.42
2026-01-07 11:00:00,M01,32.87,22.06,13.08,48.75,34.27
2026-01-07 11:05:00,M01,38.4,28.15,21.76,58.675,23.12
2026-01-07 11:10:00,M03,31.42,15.62,14.93,50.87,63.05
2026-01-07 11:15:00,M04,39.09,14.99,10.47,44.2,48.75
2026-01-07 11:20:00,M03,26.41,24.02,12.66,64.99,39.33
2026-01-07 11:25:00,M03,36.9,21.27,15.355,65.28,79.87
2026-01-07 11:30:00,M04,31.51,22.81,13.68,58.45,112.2
2026-01-07 11:35:00,M03,42.77,23.41,18.05,63.73,70.12
2026-01-07 11:40:00,M01,40.66,22.174999999999997,12.99,68.6,593.8885908087076
2026-01-07 11:45:00,M02,33.97,20.99,22.61,52.38,77.31
2026-01-07 11:50:00,M03,38.2,28.51,9.72,74.88,71.57
2026-01-07 11:55:00,M03,38.15,22.945,15.05,67.7,50.54
2026-01-07 12:00:00,M03,30.87,17.38,12.09,87.03,32.56
2026-01-07 12:05:00,M04,44.8,21.61,14.79,56.21,95.03
2026-01-07 12:10:00,M03,39.88,26.25,9.05,59.11,23.47
2026-01-07 12:15:00,M01,33.92,16.2,19.64,71.38,146.68
2026-01-07 12:20:00,M04,41.83,17.91,17.5,66.86,30.64
2026-01-07 12:25:00,M02,24.4,17.28,14.48,58.95,104.48
2026-01-07 12:30:00,M03,31.47,22.58,14.25,66.82,126.34
2026-01-07 12:35:00,M04,35.89,19.94,13.6,59.5,50.4
2026-01-07 12:40:00,M02,38.36,15.83,13.62,65.22,92.41499999999999
2026-01-07 12:45:00,M03,41.05,20.17,14.13,74.28,134.43
2026-01-07 12:50:00,M01,40.58,24.7,11.02,56.07,109.9
2026-01-07 12:55:00,M04,37.93,20.6,14.35,58.06,70.96
2026-01-07 13:00:00,M04,39.97,23.42,15.97,60.07,100.63
2026-01-07 13:05:00,M04,40.17,20.28,14.675,65.27,89.6
2026-01-07 13:10:00,M04,31.12,17.58,13.38,70.47,96.23
2026-01-07 13:15:00,M02,28.27,15.24,13.46,69.83,88.695
2026-01-07 13:20:00,M01,29.66,22.9,13.51,59.94,81.16
2026-01-07 13:25:00,M04,25.91,19.71,14.17,65.09,103.87
2026-01-07 13:30:00,M03,43.81,22.34,18.35,49.58,86.37
2026-01-07 13:35:00,M02,33.69,10.66,21.25,66.94999999999999,51.03
2026-01-07 13:40:00,M04,26.88,16.63,19.61,62.57,69.72
2026-01-07 13:45:00,M04,35.23,17.95,14.67,71.43,110.1
2026-01-07 13:50:00,M04,24.19,14.57,14.97,59.84,61.77
2026-01-07 13:55:00,M01,30.75,18.98,9.1,59.22,109.2
2026-01-07 14:00:00,M01,31.84,18.65,17.87,47.98,23.59
2026-01-07 14:05:00,M02,32.9,22.14,17.76,64.07,137.56
2026-01-07 14:10:00,M03,33.42,22.32,19.69,67.75,102.9
2026-01-07 14:15:00,M03,40.02,24.42,16.34,58.27,112.96
2026-01-07 14:20:00,M01,38.34,19.14,16.22,40.35,27.99
2026-01-07 14:25:00,M03,36.47,14.5,11.94,58.09,593.8885908087076
2026-01-07 14:30:00,M01,26.99,14.31,10.29,59.35,125.31
2026-01-07 14:35:00,M02,32.84,19.99,13.16,63.72,122.03
2026-01-07 14:40:00,M04,30.46,19.32,16.99,57.68,118.75
2026-01-07 14:45:00,M04,36.73,14.22,14.94,56.77,593.8885908087076
2026-01-07 14:50:00,M03,27.46,21.83,13.99,57.91,110.28
2026-01-07 14:55:00,M02,27.67,15.9,14.86,48.96,123.09
2026-01-07 15:00:00,M03,32.63,13.48,16.45,58.48,110.91
2026-01-07 15:05:00,M03,36.67,17.814999999999998,11.09,78.87,128.32
2026-01-07 15:10:00,M04,35.85,23.68,13.83,54.72,142.15
2026-01-07 15:15:00,M02,31.49,21.99,12.52,47.97,28.36
2026-01-07 15:20:00,M04,28.92,13.23,9.68,49.93,29.12
2026-01-07 15:25:00,M01,30.18,18.91,14.85,53.11,124.38
2026-01-07 15:30:00,M03,30.35,22.15,15.15,58.68,46.27
2026-01-07 15:35:00,M03,49.02,16.16,10.96,69.35,69.97
2026-01-07 15:40:00,M01,38.82,24.89,16.55,48.84,116.03
2026-01-07 15:45:00,M01,37.08,23.375,13.62,64.07,124.18
2026-01-07 15:50:00,M04,41.36,23.07,18.23,71.06,31.82
2026-01-07 15:55:00,M01,24.4,21.86,16.01,68.91,123.94
2026-01-07 16:00:00,M04,38.96,22.81,15.09,71.97,22.85
2026-01-07 16:05:00,M04,25.09,16.84,17.14,52.29,143.76
2026-01-07 16:10:00,M03,43.02,25.08,13.19,48.68,83.54
2026-01-07 16:15:00,M04,28.71,16.11,20.97,63.99,56.79
2026-01-07 16:20:00,M02,35.51,22.02,16.71,46.98,99.08
2026-01-07 16:25:00,M04,34.22,21.32,16.26,59.57,50.8
2026-01-07 16:30:00,M02,29.99,23.13,13.57,62.5,133.09
2026-01-07 16:35:00,M03,38.58,20.82,16.47,56.88,36.18
2026-01-07 16:40:00,M02,36.47,15.82,18.11,66.73,106.88
2026-01-07 16:45:00,M02,42.95,13.41,12.12,62.02,138.86
2026-01-07 16:50:00,M04,38.72,21.49,7.76,70.51,47.19
2026-01-07 16:55:00,M03,37.75,19.85,14.379999999999999,64.72,111.38
2026-01-07 17:00:00,M04,38.28,19.05,12.85,60.13,66.6
2026-01-07 17:05:00,M02,28.68,14.27,18.62,59.72,22.79
2026-01-07 17:10:00,M03,35.5,5.49,12.29,55.894999999999996,127.6
2026-01-07 17:15:00,M02,30.755,16.64,13.15,57.42,34.33
2026-01-07 17:20:00,M03,37.480000000000004,21.26,16.43,47.07,58.355
2026-01-07 17:25:00,M03,39.46,15.28,12.3,62.01,82.38
2026-01-07 17:30:00,M04,44.06,19.19,16.31,48.14,30.97
2026-01-07 17:35:00,M02,32.83,15.84,17.1,52.6,36.85
2026-01-07 17:40:00,M04,37.04,22.45,15.15,55.71,76.96
2026-01-07 17:45:00,M04,34.61,18.42,15.73,63.56,148.35
2026-01-07 17:50:00,M02,34.54,21.33,18.58,45.19,98.74
2026-01-07 17:55:00,M02,28.95,22.37,17.91,57.68,103.95
2026-01-07 18:00:00,M04,44.05,13.11,20.87,51.76,131.86
2026-01-07 18:05:00,M02,38.68,16.79,14.63,71.29,113.37
2026-01-07 18:10:00,M04,37.98,22.13,18.525,52.98,94.88
2026-01-07 18:15:00,M03,31.44,14.86,16.43,53.14,34.96
2026-01-07 18:20:00,M04,36.09,13.65,16.18,69.06,138.26
2026-01-07 18:25:00,M01,29.509999999999998,18.96,14.95,60.9,57.79
2026-01-07 18:30:00,M03,32.99,19.75,20.63,54.56,20.15
2026-01-07 18:35:00,M04,33.77,13.305,15.915,60.6,30.01
2026-01-07 18:40:00,M04,20.15,12.96,15.65,50.8,45.08
2026-01-07 18:45:00,M03,39.23,17.28,15.39,75.97,81.72
2026-01-07 18:50:00,M04,43.95,21.07,15.42,61.1,112.155
2026-01-07 18:55:00,M04,26.99,16.01,17.69,59.03,142.59
2026-01-07 19:00:00,M03,35.48,18.69,17.54,49.83,66.27
2026-01-07 19:05:00,M01,34.62,24.03,12.62,58.23,36.39
2026-01-07 19:10:00,M02,30.11,20.67,15.765,68.92,40.9
2026-01-07 19:15:00,M02,43.05,26.88,16.9,46.54,135.48
2026-01-07 19:20:00,M03,31.73,20.99,17.8,81.82,145.05
2026-01-07 19:25:00,M01,37.09,19.08,10.78,60.33,109.69
2026-01-07 19:30:00,M01,39.56,31.79,12.24,58.74,24.25
2026-01-07 19:35:00,M04,25.655,19.67,14.280000000000001,54.6,138.68
2026-01-07 19:40:00,M04,24.32,16.19,10.87,50.17,38.08
2026-01-07 19:45:00,M04,34.67,22.0,14.89,61.75,34.25
2026-01-07 19:50:00,M02,37.63,22.05,23.42,62.32,34.43
2026-01-07 19:55:00,M01,38.59,22.08,8.32,59.52,31.99
2026-01-07 20:00:00,M04,34.57,26.85,15.2475,59.55,74.96
2026-01-07 20:05:00,M02,30.32,16.75,15.87,63.34,78.2
2026-01-07 20:10:00,M01,36.79,22.63,11.9,58.69,149.78
2026-01-07 20:15:00,M02,28.05,13.0,19.11,58.760000000000005,96.86
2026-01-07 20:20:00,M01,34.46,21.63,16.7,57.86,91.48
2026-01-07 20:25:00,M04,32.99,19.46,15.605,65.0,46.19
2026-01-07 20:30:00,M03,36.96,23.88,17.16,64.11,33.53
2026-01-07 20:35:00,M03,33.29,19.28,16.71,60.73,85.66
2026-01-07 20:40:00,M01,41.13,24.16,17.19,62.65,65.43
2026-01-07 20:45:00,M02,39.6,23.09,14.33,54.18,117.63
2026-01-07 20:50:00,M04,37.47,22.07,15.9625,58.42,103.66
2026-01-07 20:55:00,M01,49.11,19.0,13.48,67.44,127.88
2026-01-07 21:00:00,M03,34.43,22.72,13.01,48.7,145.62
2026-01-07 21:05:00,M04,31.95,23.2,16.32,60.82,46.7
2026-01-07 21:10:00,M02,24.27,28.91,14.49,64.72,114.85
2026-01-07 21:15:00,M04,32.81,18.41,15.36,65.14,109.39
2026-01-07 21:20:00,M02,21.75,16.96,19.27,56.08,84.98
2026-01-07 21:25:00,M02,34.37,16.89,15.61,63.73,78.9
2026-01-07 21:30:00,M04,28.66,17.32,12.95,49.06,67.265
2026-01-07 21:35:00,M04,25.66,23.61,17.95,51.59,55.63
2026-01-07 21:40:00,M01,29.04,18.56,14.03,64.61,113.43
2026-01-07 21:45:00,M03,44.59,16.0,17.96,61.14,122.39
2026-01-07 21:50:00,M04,33.31,16.72,20.06,67.41,145.73
2026-01-07 21:55:00,M02,34.849999999999994,21.65,15.48,59.2,50.41
2026-01-07 22:00:00,M02,35.33,19.8,11.83,70.59,130.35
2026-01-07 22:05:00,M03,34.06,20.98,18.3,55.24,68.02
2026-01-07 22:10:00,M04,34.35,26.83,18.56,62.54,84.42
2026-01-07 22:15:00,M04,29.52,20.36,20.35,75.06,109.16
2026-01-07 22:20:00,M04,34.25,25.68,16.705000000000002,58.25,31.31
2026-01-07 22:25:00,M01,27.53,19.12,13.875,59.44,82.79
2026-01-07 22:30:00,M03,41.06,19.165,15.32,63.45,54.16
2026-01-07 22:35:00,M03,35.79,17.35,13.54,72.07,82.04
2026-01-07 22:40:00,M03,40.64,14.29,20.6,61.67,133.68
2026-01-07 22:45:00,M04,39.96,23.24,13.06,70.59,73.3
2026-01-07 22:50:00,M03,35.69,24.05,18.77,55.94,36.33
2026-01-07 22:55:00,M01,38.37,24.25,13.72,61.35,49.99
2026-01-07 23:00:00,M02,37.89,16.27,15.42,62.15,123.76
2026-01-07 23:05:00,M04,35.01,24.02,10.8,65.72,78.15
2026-01-07 23:10:00,M03,40.33,11.88,14.57,56.78,122.38
2026-01-07 23:15:00,M03,48.97,20.28,13.15,57.62,20.69
2026-01-07 23:20:00,M01,36.73,18.96,14.46,58.2,85.88
2026-01-07 23:25:00,M03,33.97,19.74,18.38,56.24,103.8
2026-01-07 23:30:00,M04,33.88,22.69,16.4,55.09,72.17
2026-01-07 23:35:00,M04,25.7,19.48,12.43,62.83,42.63
2026-01-07 23:40:00,M02,29.95,22.52,18.54,49.15,110.78
2026-01-07 23:45:00,M02,26.85,16.59,18.2,55.84,148.8
2026-01-07 23:50:00,M01,32.42,21.42,15.2,55.49,129.06
2026-01-07 23:55:00,M02,32.32,15.18,10.58,73.97,43.58
2026-01-08 00:00:00,M01,40.65,14.67,10.43,67.04,80.42
2026-01-08 00:05:00,M03,25.66,19.61,16.9,75.89,79.91
2026-01-08 00:10:00,M03,38.48,14.73,15.42,53.01,140.77
2026-01-08 00:15:00,M01,38.48,25.56,16.94,62.0,102.22
2026-01-08 00:20:00,M01,30.74,19.26,19.68,64.35,61.35
2026-01-08 00:25:00,M04,29.0,20.24,15.29,45.79,102.02
2026-01-08 00:30:00,M04,34.16,23.09,18.33,75.12,78.74
2026-01-08 00:35:00,M04,34.69,19.67,19.36,48.1,20.85
2026-01-08 00:40:00,M04,34.18,17.875,15.92,59.51,67.97
2026-01-08 00:45:00,M04,39.24,16.08,13.33,52.96,141.56
2026-01-08 00:50:00,M03,45.27,17.73,13.65,77.14,97.66
2026-01-08 00:55:00,M04,32.26,18.545,9.1,66.47,68.99
2026-01-08 01:00:00,M04,37.055,21.01,14.53,45.23,108.1
2026-01-08 01:05:00,M04,41.85,19.59,13.23,72.23,73.12
2026-01-08 01:10:00,M01,43.86,17.535,14.745000000000001,59.67,125.24
2026-01-08 01:15:00,M01,31.05,15.81,9.81,67.97,79.35
2026-01-08 01:20:00,M04,34.65,23.33,11.72,60.94,48.25
2026-01-08 01:25:00,M02,36.18,26.82,14.28,62.17,21.56
2026-01-08 01:30:00,M04,26.45,11.56,14.48,60.84,133.89
2026-01-08 01:35:00,M03,40.84,24.37,15.54,61.37,90.89
2026-01-08 01:40:00,M01,41.23,20.44,13.42,60.12,120.84
2026-01-08 01:45:00,M01,49.24,21.24,19.4,75.48,30.43
2026-01-08 01:50:00,M03,31.33,19.14,18.48,49.92,127.72
2026-01-08 01:55:00,M04,38.11,17.04,14.07,50.64,103.69
2026-01-08 02:00:00,M04,43.72,15.73,22.96,64.46,80.15
2026-01-08 02:05:00,M01,28.26,23.03,14.89,56.57,60.26
2026-01-08 02:10:00,M01,30.18,17.72,22.53,56.17,133.89
2026-01-08 02:15:00,M04,38.42,15.64,11.67,86.05,124.75
