plant_id,product_id,work_order_id,planned_production_qty,target_cycle_time_sec,shift,Installation_Year,failure_code,failure_severity,repair_time_minutes,technician_id,spare_part_used,maintenance_cost,energy_cost
FR02,P003,WO1003,950.0,51.0,matin,2012.0,F004,critical,28.0,TECH01,sensor,12358.636650536504,25.65
FR01,P003,WO1003,,40.0,apres_midi,2020.0,F004,critical,103.0,TECH02,bearing,12358.636650536504,63.05
FR01,P002,WO1002,1149.0,40.0,matin,2021.0,F003,critical,,TECH01,pump,2593.0,68.5
,P002,WO1003,9430.099895068206,47.0,matin,2013.0,F001,critical,48.0,TECH03,sensor,919.0,133.25
FR02,P002,WO1001,1078.0,54.0,apres_midi,2017.0,F004,critical,175.0,TECH02,pump,1118.0,64.5
FR02,P001,WO1002,938.0,53.0,nuit,2021.0,F002,critical,158.0,,pump,246.0,134.31
FR01,P002,WO1001,1082.0,47.0,nuit,2016.0,F001,major,118.0,TECH02,valve,12358.636650536504,77.53
FR01,P002,WO1003,1123.0,43.0,nuit,,F001,major,34.0,TECH02,bearing,551.0,41.7
FR01,P001,WO1003,,54.0,apres_midi,2019.0,F003,major,895.2144729942319,TECH02,pump,1773.0,
FR01,P003,WO1001,1133.0,43.0,apres_midi,2019.0,F001,minor,54.0,TECH03,pump,731.0,130.22
FR02,P002,WO1002,,49.0,apres_midi,2021.0,F003,minor,80.0,TECH01,pump,270.0,40.84
,P002,WO1001,984.0,50.0,matin,2013.0,F004,critical,39.0,TECH03,pump,666.0,99.96
FR02,P003,WO1003,1142.0,41.0,nuit,2018.0,F004,major,77.0,TECH01,valve,,114.32
FR02,P003,WO1002,1072.0,41.0,apres_midi,2013.0,F001,critical,119.0,TECH02,pump,2778.0,60.58
FR01,P001,WO1003,936.0,51.0,apres_midi,2012.0,F001,major,167.0,TECH03,bearing,843.0,124.48
FR01,,WO1003,986.0,45.0,nuit,2019.0,F002,,105.0,TECH01,pump,1772.0,60.69
FR01,P002,,1028.0,47.0,nuit,2020.0,F002,critical,107.0,TECH01,bearing,932.0,55.37
FR02,P001,WO1003,1093.0,,matin,2018.0,,critical,161.0,TECH03,bearing,790.0,29.76
FR01,P003,,942.0,46.0,nuit,2015.0,F001,minor,160.0,TECH01,pump,1819.0,96.11
,P001,WO1002,1058.0,42.0,apres_midi,2018.0,F001,major,20.0,TECH01,valve,820.0,89.22
FR02,P003,WO1003,1004.0,51.0,matin,2015.0,F002,minor,133.0,TECH02,bearing,332.0,106.12
FR01,P001,WO1003,1128.0,41.0,,2018.0,F003,minor,110.0,TECH01,sensor,2530.0,80.84
FR01,P003,WO1002,1116.0,49.0,matin,2015.0,F002,minor,32.0,TECH01,bearing,980.0,46.74
FR01,P001,WO1001,1163.0,,apres_midi,2020.0,F001,minor,155.0,TECH03,pump,657.0,33.47
FR02,P003,,948.0,54.0,apres_midi,2016.0,F003,major,37.0,TECH01,valve,2508.0,84.9
FR01,P003,WO1002,1022.0,43.0,,2018.0,F004,major,71.0,TECH02,sensor,1907.0,89.85
FR02,P003,WO1003,,40.0,apres_midi,2019.0,F001,minor,89.0,TECH03,bearing,1201.0,141.19
FR01,P003,WO1001,1030.0,40.0,matin,2016.0,F002,,77.0,TECH03,pump,2706.0,84.3
FR02,P003,WO1001,1123.0,43.0,matin,,F003,minor,46.0,TECH01,sensor,543.0,141.25
FR02,P002,WO1001,9430.099895068206,,apres_midi,2015.0,F002,critical,165.0,TECH03,pump,668.0,102.59
,P003,WO1001,1189.0,44.0,matin,2014.0,F004,minor,76.0,TECH03,pump,,39.53
FR02,P002,WO1002,,40.0,apres_midi,,F001,critical,143.0,TECH03,pump,1409.0,31.18
FR02,P003,WO1003,1008.0,42.0,apres_midi,2017.0,F001,minor,133.0,TECH02,valve,573.0,145.01
FR01,P002,WO1002,1119.0,45.0,nuit,2017.0,F002,minor,28.0,TECH02,sensor,2231.0,46.49
FR02,P002,WO1001,1163.0,49.0,matin,2013.0,F001,major,98.0,TECH01,sensor,104.0,65.2
FR01,P001,,1107.0,,,2017.0,F002,critical,170.0,TECH02,sensor,1778.0,
FR02,P003,WO1001,981.0,50.0,apres_midi,2019.0,,major,78.0,TECH01,valve,2736.0,55.73
FR01,P001,WO1001,924.0,54.0,nuit,2016.0,F003,minor,41.0,TECH03,pump,526.0,144.34
FR01,P001,WO1003,9430.099895068206,40.0,apres_midi,2020.0,F004,critical,170.0,TECH02,sensor,110.0,31.87
FR02,P003,WO1001,,47.0,apres_midi,2013.0,F001,minor,103.0,TECH02,bearing,,136.82
FR02,P001,WO1003,1023.0,43.0,apres_midi,2018.0,F001,critical,26.0,TECH02,bearing,2127.0,
FR02,P003,WO1001,1048.0,52.0,matin,2017.0,F002,critical,136.0,TECH02,pump,1891.0,104.62
,P001,WO1003,997.0,48.0,apres_midi,2017.0,F004,minor,164.0,,sensor,2198.0,
FR02,P003,WO1003,1115.0,50.0,,2015.0,F003,minor,150.0,,pump,1519.0,114.98
FR01,P003,WO1001,1000.0,50.0,matin,2021.0,F002,major,154.0,TECH02,valve,2650.0,121.1
FR02,P003,WO1002,1117.0,45.0,matin,2020.0,F004,major,170.0,TECH03,valve,2520.0,
FR01,P002,WO1002,1158.0,54.0,apres_midi,2017.0,F001,minor,56.0,TECH03,pump,539.0,45.53
FR01,P001,WO1002,,40.0,matin,2019.0,F003,major,87.0,TECH03,valve,1078.0,102.48
FR02,P002,WO1002,958.0,41.0,apres_midi,2019.0,F003,major,125.0,TECH01,sensor,1526.0,100.33
FR01,P001,WO1002,1149.0,42.0,nuit,2015.0,F002,minor,895.2144729942319,TECH02,valve,2020.0,130.56
FR01,P001,WO1001,9430.099895068206,41.0,matin,2016.0,F002,critical,42.0,TECH01,pump,1777.0,34.85
FR01,P001,WO1001,937.0,49.0,,2013.0,F003,minor,114.0,TECH01,sensor,2725.0,98.43
FR01,P002,WO1001,1021.0,46.0,apres_midi,2015.0,F001,major,154.0,TECH03,pump,1738.0,46.76
FR02,P001,WO1001,964.0,51.0,matin,2017.0,F001,minor,95.0,TECH01,sensor,1628.0,106.26
FR01,P002,WO1001,1045.0,40.0,matin,2013.0,F003,minor,159.0,TECH03,pump,12358.636650536504,87.38
FR02,P003,WO1001,1024.0,48.0,apres_midi,2013.0,F002,critical,34.0,TECH03,bearing,279.0,44.69
FR02,P001,WO1003,1090.0,41.0,matin,2021.0,F002,critical,149.0,TECH01,bearing,12358.636650536504,36.01
FR01,P001,WO1003,1162.0,43.0,matin,2018.0,F001,major,,TECH02,valve,2241.0,110.81
FR02,,WO1001,1195.0,47.0,matin,2021.0,F004,major,75.0,TECH02,pump,2724.0,126.33
FR02,P003,WO1001,1081.0,50.0,nuit,2016.0,F004,major,116.0,TECH03,pump,2153.0,68.11
FR02,P001,WO1003,1058.0,42.0,apres_midi,2014.0,,,33.0,TECH01,bearing,1543.0,100.87
FR01,P003,WO1003,1186.0,48.0,apres_midi,2014.0,F001,major,174.0,TECH02,bearing,2649.0,124.76
FR02,P002,WO1001,1061.0,46.0,apres_midi,2018.0,F003,minor,,TECH01,bearing,929.0,114.07
FR02,P002,WO1003,1162.0,54.0,matin,2014.0,F004,minor,123.0,TECH01,pump,2846.0,114.83
,P001,WO1002,1116.0,49.0,matin,2021.0,F001,major,149.0,TECH01,valve,2597.0,92.51
,P002,WO1002,1080.0,51.0,matin,2016.0,F001,critical,23.0,TECH03,bearing,1107.0,37.78
FR02,P002,WO1002,990.0,51.0,apres_midi,2013.0,F002,critical,171.0,TECH03,,1304.0,143.08
FR01,P001,WO1003,916.0,42.0,nuit,2014.0,F002,major,156.0,TECH03,sensor,1902.0,59.91
FR01,P003,WO1001,1024.0,42.0,apres_midi,2015.0,F001,minor,166.0,TECH02,pump,718.0,34.87
FR01,P001,WO1001,1159.0,54.0,apres_midi,2012.0,F002,critical,147.0,TECH01,pump,2771.0,
FR01,P002,WO1001,1113.0,44.0,nuit,2015.0,F002,critical,111.0,TECH03,valve,2285.0,134.74
FR01,P001,WO1003,1138.0,44.0,matin,2015.0,F002,critical,96.0,TECH01,pump,103.0,133.91
FR01,P001,WO1003,1079.0,49.0,matin,2014.0,F001,critical,97.0,TECH01,bearing,2058.0,
FR02,P002,WO1002,1071.0,44.0,apres_midi,2021.0,,minor,133.0,TECH03,pump,565.0,60.19
FR01,P002,WO1003,1042.0,51.0,nuit,2020.0,,minor,93.0,TECH02,valve,463.0,125.53
FR02,P001,WO1002,1143.0,52.0,apres_midi,2014.0,F001,,144.0,TECH03,sensor,2745.0,140.58
FR02,P002,WO1002,1131.0,48.0,apres_midi,2013.0,F001,minor,895.2144729942319,TECH01,,673.0,21.33
,P002,WO1001,1071.0,48.0,,2018.0,,minor,103.0,TECH01,sensor,1635.0,
FR02,P002,WO1003,9430.099895068206,45.0,nuit,2020.0,F003,major,95.0,TECH02,pump,2573.0,50.72
FR02,P002,,976.0,50.0,matin,2017.0,F004,major,159.0,TECH03,sensor,2974.0,123.32
FR02,P002,WO1001,948.0,,apres_midi,2016.0,F003,major,176.0,TECH01,sensor,1369.0,125.35
,P002,WO1003,1147.0,,nuit,2012.0,F001,major,86.0,TECH01,bearing,1494.0,93.03
FR01,P003,WO1003,1182.0,49.0,nuit,2014.0,F003,critical,90.0,TECH01,sensor,2290.0,76.89
FR02,P001,WO1002,1186.0,47.0,nuit,2020.0,F002,major,96.0,TECH01,valve,2790.0,49.2
FR01,P002,WO1002,931.0,48.0,nuit,2019.0,F003,major,94.0,TECH03,pump,2099.0,51.21
FR02,P001,WO1002,1057.0,45.0,apres_midi,2020.0,F001,minor,172.0,TECH03,sensor,1151.0,84.68
FR02,P003,WO1002,917.0,47.0,apres_midi,2019.0,,critical,135.0,TECH03,sensor,,38.54
FR01,P002,WO1001,962.0,41.0,apres_midi,2012.0,F004,minor,,TECH03,sensor,851.0,107.97
FR02,P001,WO1001,1027.0,49.0,nuit,2019.0,F004,minor,68.0,TECH03,valve,2829.0,24.12
FR02,P002,WO1003,915.0,47.0,matin,2019.0,F004,minor,82.0,TECH02,bearing,114.0,23.49
FR02,P002,WO1002,1062.0,54.0,nuit,2016.0,F002,major,46.0,TECH03,pump,2187.0,86.32
FR01,P002,WO1002,1150.0,52.0,apres_midi,2017.0,F002,critical,124.0,TECH01,sensor,1597.0,54.57
FR02,P002,WO1002,1036.0,,apres_midi,2013.0,F002,major,77.0,TECH03,pump,133.0,82.07
FR01,P002,WO1001,1194.0,41.0,apres_midi,2012.0,F003,,141.0,TECH02,pump,2695.0,92.5
FR02,P002,WO1003,1078.0,47.0,matin,2019.0,F003,minor,141.0,TECH01,sensor,2430.0,60.47
FR01,,WO1001,9430.099895068206,41.0,matin,2018.0,F003,critical,28.0,TECH02,bearing,497.0,134.28
FR01,,WO1003,1079.0,42.0,apres_midi,2015.0,F004,minor,148.0,TECH01,bearing,341.0,84.5
FR02,P003,WO1003,971.0,46.0,nuit,2018.0,F004,,95.0,TECH01,pump,230.0,126.89
FR02,P002,WO1001,982.0,50.0,apres_midi,2013.0,F003,minor,111.0,TECH03,bearing,,136.08
FR01,P002,WO1001,1035.0,48.0,apres_midi,2013.0,F002,major,171.0,TECH02,bearing,12358.636650536504,135.61
FR01,P003,WO1003,1117.0,42.0,matin,2018.0,F001,major,38.0,TECH02,sensor,2335.0,28.55
FR02,P003,WO1001,1008.0,44.0,matin,2014.0,F003,major,141.0,TECH01,bearing,521.0,25.84
FR01,P003,WO1001,1018.0,48.0,matin,2017.0,F001,minor,161.0,TECH03,sensor,2631.0,96.96
FR02,P002,,917.0,46.0,matin,2018.0,F002,major,161.0,TECH01,bearing,1765.0,73.31
FR02,P001,WO1003,1053.0,53.0,apres_midi,2018.0,F001,critical,99.0,TECH02,valve,2262.0,120.33
FR02,,,910.0,41.0,nuit,2021.0,F004,critical,107.0,TECH01,valve,562.0,143.97
FR02,P001,WO1001,1037.0,44.0,apres_midi,2015.0,F001,critical,179.0,TECH03,sensor,,28.76
FR01,P001,WO1003,9430.099895068206,44.0,apres_midi,,F003,critical,25.0,TECH02,valve,,101.96
FR02,P002,WO1001,970.0,48.0,nuit,2012.0,F003,major,132.0,,pump,1599.0,98.59
FR01,P001,WO1001,,41.0,apres_midi,2018.0,F002,critical,113.0,TECH03,pump,12358.636650536504,132.95
FR02,P003,WO1003,1031.0,40.0,nuit,2020.0,F003,minor,42.0,TECH02,sensor,2118.0,60.78
FR01,P003,WO1002,960.0,43.0,,,F001,critical,38.0,TECH03,bearing,1003.0,87.04
FR02,P001,WO1003,1168.0,43.0,matin,2016.0,F004,critical,149.0,TECH01,sensor,2755.0,142.29
FR01,P003,WO1003,911.0,40.0,matin,2015.0,F001,minor,174.0,TECH02,,865.0,149.42
FR01,P002,WO1001,934.0,49.0,nuit,2021.0,F001,minor,127.0,,bearing,,93.78
FR02,P001,WO1002,950.0,46.0,apres_midi,2013.0,F001,,155.0,TECH02,pump,2390.0,47.03
FR02,P001,WO1003,942.0,41.0,matin,2018.0,F003,major,124.0,TECH01,pump,178.0,
FR02,,WO1001,,50.0,matin,2018.0,F002,minor,62.0,TECH01,bearing,290.0,68.77
FR02,P003,WO1003,1010.0,54.0,apres_midi,2019.0,F003,major,52.0,TECH03,sensor,945.0,138.6
FR01,P002,WO1001,914.0,52.0,matin,2014.0,F001,major,138.0,TECH02,valve,924.0,123.41
FR02,,WO1003,,48.0,matin,2017.0,,critical,177.0,TECH01,sensor,1846.0,142.17
FR01,P003,WO1002,1061.0,46.0,nuit,2015.0,F002,major,53.0,TECH03,bearing,927.0,47.93
FR01,P002,WO1003,938.0,52.0,apres_midi,2014.0,F001,major,97.0,TECH03,valve,1655.0,74.01
FR02,P003,WO1001,925.0,54.0,nuit,2015.0,,major,119.0,TECH03,sensor,1626.0,52.46
FR01,,WO1003,1011.0,52.0,matin,2012.0,F003,critical,39.0,TECH02,pump,214.0,142.27
FR01,P002,WO1002,950.0,51.0,matin,2018.0,F002,minor,81.0,TECH01,bearing,2627.0,115.5
FR01,P003,WO1002,997.0,51.0,apres_midi,2018.0,F004,critical,21.0,TECH01,valve,1649.0,23.2
FR01,P002,WO1002,1069.0,53.0,matin,2018.0,F002,minor,107.0,TECH02,sensor,2233.0,56.32
FR02,P003,WO1002,955.0,46.0,nuit,2013.0,F003,major,137.0,TECH01,bearing,833.0,115.88
FR02,P001,WO1001,1120.0,54.0,nuit,2012.0,F001,minor,87.0,TECH03,,993.0,108.55
FR02,P003,WO1003,1045.0,40.0,apres_midi,2020.0,F002,minor,98.0,TECH03,pump,2697.0,24.91
FR02,P003,WO1002,1159.0,53.0,apres_midi,2013.0,F004,minor,102.0,TECH02,sensor,1308.0,70.09
FR01,P002,WO1003,1028.0,48.0,matin,2016.0,F003,minor,166.0,TECH03,,1665.0,123.18
FR01,P003,WO1001,949.0,49.0,apres_midi,2016.0,F002,major,131.0,TECH01,bearing,859.0,64.07
FR02,P001,WO1003,919.0,48.0,apres_midi,2019.0,F003,minor,54.0,TECH01,sensor,1690.0,51.21
FR02,P001,WO1003,1073.0,54.0,matin,2012.0,F002,minor,167.0,TECH02,valve,12358.636650536504,112.33
FR02,P003,WO1002,1182.0,41.0,matin,2018.0,F001,major,122.0,TECH03,sensor,1477.0,
FR01,P003,WO1002,925.0,49.0,nuit,2014.0,F004,minor,60.0,TECH01,sensor,2862.0,23.29
FR02,P001,WO1001,1059.0,48.0,nuit,2013.0,F001,critical,141.0,TECH01,sensor,2480.0,137.76
FR02,P002,WO1003,909.0,41.0,apres_midi,2016.0,F002,minor,176.0,TECH01,bearing,2725.0,83.24
FR02,P001,WO1001,981.0,52.0,matin,2015.0,F004,critical,162.0,TECH03,sensor,2823.0,131.47
FR01,P001,WO1001,1155.0,41.0,apres_midi,2020.0,F002,critical,51.0,TECH01,bearing,,70.79
FR01,P003,WO1001,1004.0,52.0,nuit,2012.0,F002,critical,160.0,TECH03,,2585.0,68.8
FR01,P003,WO1002,1039.0,52.0,,2014.0,F004,major,,TECH01,sensor,2051.0,35.87
FR01,P001,WO1002,1101.0,52.0,nuit,2014.0,F004,critical,895.2144729942319,TECH03,pump,1488.0,123.72
FR01,P002,WO1003,923.0,47.0,nuit,2015.0,F003,,73.0,,pump,1845.0,20.54
FR01,P001,WO1003,945.0,42.0,apres_midi,2018.0,F004,major,35.0,TECH03,pump,2163.0,57.65
FR01,P001,WO1003,1116.0,,nuit,2016.0,F001,major,29.0,TECH02,bearing,1956.0,29.44
FR01,P002,WO1002,954.0,54.0,nuit,2021.0,F004,,72.0,TECH02,bearing,241.0,112.56
FR02,P001,WO1002,977.0,42.0,matin,2017.0,F004,major,101.0,TECH02,valve,,113.17
FR02,P001,WO1001,1058.0,46.0,apres_midi,2014.0,F003,minor,895.2144729942319,TECH01,pump,809.0,60.76
FR01,P003,WO1002,1171.0,54.0,apres_midi,2016.0,F001,critical,104.0,TECH03,sensor,2074.0,111.29
FR01,P002,WO1001,1047.0,49.0,apres_midi,2013.0,F001,critical,104.0,TECH01,valve,655.0,52.29
FR02,P003,WO1001,937.0,45.0,nuit,2015.0,F004,minor,148.0,TECH03,valve,2795.0,60.81
FR01,P003,WO1002,1010.0,46.0,nuit,2014.0,F004,major,78.0,TECH03,bearing,2333.0,124.92
FR01,P002,WO1001,914.0,45.0,nuit,,,minor,118.0,TECH01,sensor,138.0,116.1
FR01,P002,WO1001,977.0,53.0,apres_midi,2015.0,F001,minor,44.0,TECH03,bearing,526.0,120.61
FR02,P001,WO1003,975.0,48.0,matin,,F001,major,179.0,TECH02,pump,163.0,34.66
FR02,P003,WO1001,1174.0,41.0,apres_midi,2019.0,F002,major,50.0,TECH01,pump,2140.0,37.25
FR02,P002,WO1002,1096.0,47.0,apres_midi,2012.0,F003,critical,93.0,TECH02,sensor,1208.0,59.42
FR02,P003,WO1002,1118.0,50.0,apres_midi,2016.0,F003,critical,144.0,TECH02,valve,1783.0,33.45
FR02,P003,WO1001,962.0,,matin,2013.0,F004,,22.0,TECH02,sensor,1381.0,87.77
FR01,P002,WO1003,931.0,54.0,apres_midi,2021.0,F001,major,105.0,TECH01,,398.0,89.03
FR02,P001,WO1002,1132.0,53.0,matin,2017.0,F004,critical,121.0,TECH02,bearing,1675.0,65.19
FR01,P003,WO1002,1009.0,54.0,matin,2014.0,F003,minor,140.0,TECH01,valve,2205.0,73.91
FR01,P002,WO1003,1064.0,43.0,apres_midi,2021.0,F001,critical,123.0,,bearing,951.0,32.92
FR02,P001,WO1001,1093.0,45.0,apres_midi,2021.0,F001,major,81.0,TECH02,bearing,2233.0,108.25
FR02,P003,WO1002,906.0,45.0,apres_midi,2020.0,F003,major,107.0,TECH03,,2416.0,54.43
FR01,P002,WO1001,1038.0,51.0,nuit,2020.0,F001,critical,140.0,TECH03,,2659.0,121.04
FR01,P003,WO1001,1186.0,49.0,,2019.0,F002,major,52.0,TECH01,sensor,2270.0,120.23
FR01,P002,WO1001,955.0,42.0,apres_midi,,F003,major,110.0,TECH02,sensor,1231.0,96.86
FR02,P002,,,47.0,matin,2013.0,F003,critical,160.0,TECH01,valve,1346.0,77.07
FR02,P003,WO1002,1048.0,44.0,nuit,2013.0,,critical,58.0,TECH03,valve,1018.0,46.88
FR02,P003,WO1003,1186.0,50.0,nuit,2016.0,F003,,48.0,TECH01,valve,1533.0,141.88
FR02,P002,WO1002,1156.0,49.0,apres_midi,2021.0,F004,major,124.0,TECH01,pump,846.0,
FR02,P001,WO1003,1038.0,50.0,matin,2020.0,F003,critical,44.0,TECH03,sensor,321.0,117.78
FR01,P003,WO1001,1191.0,43.0,nuit,2018.0,F004,minor,38.0,TECH02,sensor,,139.37
,P002,WO1003,1086.0,53.0,nuit,2018.0,F002,major,118.0,TECH03,bearing,428.0,136.9
FR01,P002,WO1001,1083.0,53.0,matin,2014.0,F002,major,,TECH02,sensor,1546.0,87.88
FR01,P001,WO1002,1161.0,52.0,nuit,2014.0,F004,minor,91.0,TECH02,valve,781.0,47.27
FR01,P001,WO1002,1044.0,41.0,matin,2021.0,F003,major,104.0,TECH03,valve,344.0,46.5
FR02,P001,WO1003,1160.0,53.0,apres_midi,2014.0,F004,critical,895.2144729942319,TECH01,sensor,2691.0,84.63
FR02,P003,WO1001,901.0,49.0,matin,2012.0,F001,minor,,,sensor,1931.0,114.25
FR02,P002,WO1001,911.0,40.0,apres_midi,2019.0,F004,minor,73.0,TECH03,sensor,175.0,72.59
FR01,P002,WO1003,1160.0,54.0,matin,2013.0,F002,critical,23.0,TECH02,sensor,2863.0,72.49
FR01,P002,,1068.0,52.0,nuit,2018.0,F002,minor,104.0,TECH03,bearing,190.0,29.47
,P001,WO1001,1047.0,46.0,apres_midi,2020.0,F004,critical,34.0,TECH01,valve,401.0,121.24
FR01,P002,WO1001,1099.0,49.0,matin,2013.0,F002,,78.0,TECH01,bearing,,42.32
FR01,P003,WO1002,969.0,50.0,apres_midi,2012.0,F001,major,61.0,TECH02,valve,,136.81
FR01,P001,WO1002,953.0,42.0,matin,2016.0,F003,major,,TECH03,valve,1329.0,42.65
FR02,P001,WO1002,1158.0,42.0,matin,2021.0,F003,major,178.0,TECH01,pump,494.0,116.49
,P001,WO1001,927.0,42.0,apres_midi,2016.0,F004,major,25.0,TECH03,valve,2757.0,116.93
FR02,P001,WO1002,1019.0,49.0,apres_midi,2012.0,F002,major,38.0,TECH03,valve,778.0,132.02
FR02,P003,WO1001,,51.0,apres_midi,2020.0,F003,critical,141.0,TECH03,sensor,2162.0,87.77
FR01,P002,WO1001,989.0,52.0,nuit,2014.0,F002,minor,123.0,TECH02,sensor,292.0,72.34
FR01,P003,WO1003,915.0,42.0,matin,2013.0,F004,minor,109.0,TECH01,bearing,2822.0,32.62
FR02,P002,,,41.0,matin,2018.0,F002,major,177.0,TECH02,pump,600.0,128.52
FR01,P003,WO1002,1183.0,45.0,apres_midi,2016.0,F001,critical,145.0,TECH01,valve,105.0,74.22
FR02,P001,WO1002,1129.0,53.0,matin,2015.0,F001,critical,94.0,TECH01,valve,2262.0,148.59
FR02,P001,WO1001,1036.0,49.0,matin,2015.0,F002,critical,129.0,TECH03,sensor,1874.0,58.85
FR02,P003,WO1002,1194.0,42.0,matin,2020.0,F001,minor,161.0,TECH03,bearing,1078.0,76.95
,P003,WO1001,1126.0,40.0,apres_midi,2020.0,F004,critical,141.0,TECH01,bearing,194.0,74.14
FR02,P002,WO1003,926.0,49.0,matin,2012.0,F001,major,29.0,TECH03,sensor,2870.0,82.1
FR02,P003,WO1001,1016.0,52.0,matin,2021.0,F001,critical,36.0,TECH03,sensor,2139.0,48.94
FR02,P003,WO1001,988.0,52.0,nuit,2018.0,F003,major,34.0,TECH03,valve,2042.0,55.59
FR01,P002,WO1003,1006.0,48.0,nuit,2019.0,F003,minor,22.0,TECH02,pump,2166.0,79.87
FR01,P002,WO1002,1120.0,45.0,apres_midi,2016.0,F004,,169.0,TECH02,bearing,624.0,120.23
FR02,P002,WO1003,1122.0,45.0,matin,,F001,critical,75.0,TECH01,bearing,1057.0,116.79
FR01,P003,WO1003,1021.0,49.0,matin,2019.0,F003,minor,895.2144729942319,TECH03,sensor,2271.0,43.98
FR01,P002,WO1001,932.0,48.0,nuit,2019.0,F002,minor,122.0,TECH03,sensor,363.0,89.09
,P001,WO1001,990.0,41.0,apres_midi,2020.0,F002,critical,,TECH03,bearing,2524.0,87.9
FR01,P001,WO1003,9430.099895068206,49.0,apres_midi,2016.0,F001,minor,80.0,TECH02,pump,1215.0,94.2
FR01,P001,WO1002,1157.0,48.0,matin,2013.0,F004,major,74.0,TECH01,valve,2715.0,60.9
FR01,P003,WO1003,912.0,53.0,nuit,2017.0,F001,critical,22.0,TECH03,valve,216.0,113.36
FR01,,WO1002,923.0,54.0,nuit,2012.0,F003,major,,TECH02,bearing,1417.0,56.45
FR01,P003,WO1003,933.0,51.0,nuit,2021.0,F001,minor,160.0,TECH02,pump,2509.0,62.76
,P003,WO1003,1146.0,42.0,matin,2017.0,F001,critical,171.0,TECH03,valve,2988.0,44.92
FR01,P001,WO1002,918.0,42.0,matin,2014.0,,,88.0,TECH03,valve,1697.0,40.87
FR02,P002,WO1003,929.0,42.0,matin,2014.0,F002,critical,154.0,TECH02,pump,1312.0,134.57
FR02,P003,WO1001,,40.0,nuit,2018.0,F003,major,70.0,TECH02,pump,1541.0,71.22
FR01,P001,WO1003,9430.099895068206,49.0,apres_midi,2015.0,F004,major,73.0,TECH01,bearing,2606.0,118.22
FR02,P003,WO1001,1125.0,54.0,matin,2016.0,F004,critical,174.0,TECH02,sensor,2621.0,118.61
FR02,P002,WO1002,977.0,46.0,matin,2017.0,F003,major,31.0,TECH02,sensor,1682.0,94.21
FR01,P002,WO1002,1106.0,,apres_midi,2021.0,F003,critical,138.0,TECH01,valve,2313.0,127.37
FR01,P001,WO1001,934.0,52.0,apres_midi,,F001,minor,132.0,TECH02,bearing,1284.0,20.11
FR01,P003,WO1003,1149.0,46.0,nuit,2013.0,F001,major,139.0,TECH02,pump,2964.0,41.03
FR02,P003,WO1001,970.0,41.0,matin,2014.0,F004,major,108.0,TECH01,bearing,966.0,131.02
FR02,P003,,1178.0,45.0,nuit,2012.0,F001,major,125.0,TECH01,,1105.0,141.78
FR01,P003,WO1002,1051.0,43.0,matin,2014.0,F001,major,133.0,TECH03,pump,2558.0,86.43
FR01,P001,WO1001,1126.0,50.0,nuit,2019.0,F002,minor,50.0,TECH02,bearing,2991.0,110.13
FR01,,WO1003,1142.0,46.0,nuit,2015.0,F003,critical,30.0,TECH03,valve,823.0,40.3
FR02,P001,WO1001,909.0,53.0,apres_midi,2013.0,F003,critical,140.0,TECH01,bearing,1391.0,
FR02,P003,WO1002,947.0,53.0,matin,2015.0,F002,critical,153.0,TECH02,bearing,2525.0,104.42
FR02,P003,WO1003,1011.0,46.0,,2018.0,F002,minor,142.0,TECH01,pump,861.0,34.25
FR02,,WO1002,1103.0,54.0,apres_midi,2020.0,F001,minor,64.0,TECH02,pump,2592.0,121.8
FR01,P003,WO1001,1056.0,43.0,apres_midi,,F003,critical,109.0,TECH03,valve,105.0,
FR01,P001,WO1001,925.0,42.0,matin,2016.0,F004,critical,91.0,TECH02,valve,12358.636650536504,147.4
FR01,P001,WO1002,1065.0,46.0,nuit,2016.0,F003,minor,122.0,TECH01,bearing,1338.0,145.59
FR01,P002,WO1002,1148.0,48.0,nuit,2021.0,F004,minor,895.2144729942319,TECH02,sensor,562.0,122.3
FR02,P001,WO1003,,43.0,matin,2020.0,F002,major,120.0,TECH03,sensor,482.0,83.3
FR02,P001,WO1002,1163.0,45.0,matin,2018.0,F003,critical,131.0,TECH03,valve,2949.0,58.75
FR01,P001,WO1002,916.0,46.0,nuit,2014.0,F002,critical,49.0,,pump,1515.0,64.08
FR01,P001,WO1001,975.0,49.0,nuit,2013.0,F003,critical,57.0,TECH01,sensor,617.0,33.41
FR02,P003,WO1001,1153.0,42.0,apres_midi,2020.0,F004,critical,163.0,TECH02,valve,287.0,114.28
FR01,P001,WO1002,1105.0,44.0,nuit,2014.0,F002,critical,155.0,TECH02,bearing,12358.636650536504,144.91
FR02,P002,WO1002,933.0,51.0,apres_midi,2019.0,F001,major,28.0,,pump,1909.0,51.05
FR01,P002,WO1001,1046.0,53.0,nuit,2015.0,F003,minor,40.0,TECH03,,226.0,147.11
FR01,P001,WO1003,1127.0,40.0,nuit,2016.0,F004,major,,TECH01,bearing,1549.0,78.89
FR01,P002,WO1003,1017.0,45.0,nuit,2019.0,F001,major,38.0,TECH02,,2896.0,38.22
FR01,P001,WO1003,1064.0,44.0,apres_midi,2016.0,F002,critical,131.0,TECH02,bearing,2140.0,120.37
FR01,P002,WO1003,937.0,46.0,apres_midi,2021.0,F003,major,99.0,TECH02,sensor,2516.0,127.91
